District Name,Block Name,Gram Panchayat Name
Balotra,Samdari,Samadari
Balotra,Samdari,Samdari Station
Balotra,Samdari,Sanwarda
Balotra,Samdari,Sarwadi
Balotra,Samdari,Sewali
Balotra,Samdari,Silore
Balotra,Samdari,Thakar Khera
Balotra,Sindhari,Ariniyali Mahechan
Balotra,Sindhari,Bamani
Balotra,Sindhari,Bandanada
Balotra,Sindhari,Bhata
Balotra,Sindhari,Bhooka Bhagatsingh
Balotra,Sindhari,Bilasar
Balotra,Sindhari,Chado Ki Dhani
Balotra,Sindhari,Dakhan
Balotra,Sindhari,Dandali
Balotra,Sindhari,Dhanwa
Balotra,Sindhari,Dhooriya Motisingh
Balotra,Sindhari,Godaron Ka Sara
Balotra,Sindhari,Hodoo
Balotra,Sindhari,Juna Meetha Kheda
Balotra,Sindhari,Kamthai
Balotra,Sindhari,Karna
Balotra,Sindhari,Khara Mahechan
Balotra,Sindhari,Kharantiya
Balotra,Sindhari,Lohidi
Balotra,Sindhari,Lookhon Ki Dhani
Balotra,Sindhari,Manawas
Balotra,Sindhari,Nakora
Balotra,Sindhari,Samdaron Ka Tala
Balotra,Sindhari,Sanpa Manji
Balotra,Sindhari,Sarno Ka Tala
Balotra,Sindhari,Seoren Ki Dhani
Balotra,Sindhari,Sindhari Charnan
Balotra,Sindhari,Sindhari Chuaseera
Balotra,Sindhari,Takooberi
Balotra,Sindhari,Uchiya
Balotra,Siwana,Annpurna Nagar
Balotra,Siwana,Arjiyana
Balotra,Siwana,Beranari
Balotra,Siwana,Bhagwa
Balotra,Siwana,Bhagwa Raghunathpura
Balotra,Siwana,Bheemgoda
Balotra,Siwana,Dewandi
Balotra,Siwana,Dharna
Balotra,Siwana,Dheera
Balotra,Siwana,Goliya
Balotra,Siwana,Gura
Balotra,Siwana,Indrana
Balotra,Siwana,Itwaya
Balotra,Siwana,Kankhi
Balotra,Siwana,Kathari
Balotra,Siwana,Khakharlai
Balotra,Siwana,Kundal
Balotra,Siwana,Kuseep
Balotra,Siwana,Mahilawas
Balotra,Siwana,Mangi
Balotra,Siwana,Mawari
Balotra,Siwana,Meli
Balotra,Siwana,Mithora
Balotra,Siwana,Mokalsar
Balotra,Siwana,Moothali
Balotra,Siwana,Motisara
Balotra,Siwana,Nal
Balotra,Siwana,Padardi Kalan
Balotra,Siwana,Padroo
Balotra,Siwana,Paun
Balotra,Siwana,Ramaniya
Balotra,Siwana,Sela
Balotra,Siwana,Siner
Balotra,Siwana,Thapan
Banswara,Anandpuri,Amliya Ambadara
Banswara,Anandpuri,Anandpuri
Banswara,Anandpuri,Bareth
Banswara,Anandpuri,Barjariya
Banswara,Anandpuri,Barliya
Banswara,Anandpuri,Bhaler Bhodar
Banswara,Anandpuri,Bhawanpura
Banswara,Anandpuri,Borwaniya
Banswara,Anandpuri,Chandarwara
Banswara,Anandpuri,Chhaja
Banswara,Anandpuri,Chikli Teja
Banswara,Anandpuri,Chordi
Banswara,Anandpuri,Dhankoo
Banswara,Anandpuri,Dhodiya
Banswara,Anandpuri,Dokar
Banswara,Anandpuri,Jher
Banswara,Anandpuri,Kajaliya
Banswara,Anandpuri,Kanela
Banswara,Anandpuri,Karda
Banswara,Anandpuri,Madkola Mogji
Banswara,Anandpuri,Mena Padhar
Banswara,Anandpuri,Mundri
Banswara,Anandpuri,Naharpura
Banswara,Anandpuri,Obla
Banswara,Anandpuri,Patiya
Banswara,Anandpuri,Patiya Galiya
Banswara,Anandpuri,Patnawagara
Banswara,Anandpuri,Phalwan
Banswara,Anandpuri,Ratanpura
Banswara,Anandpuri,Sera Nagla
Banswara,Anandpuri,Sundrao
Banswara,Anandpuri,Tamtiya
Banswara,Anandpuri,Tejpura
Banswara,Anandpuri,Udaipura Bara
Banswara,Arthuna,Anjana
Banswara,Arthuna,Arthuna
Banswara,Arthuna,Bassi Moti
Banswara,Arthuna,Bhatar
Banswara,Arthuna,Biloda
Banswara,Arthuna,Gamari Narayan
Banswara,Arthuna,Ghaneva
Banswara,Arthuna,Gusai Ka Parda
Banswara,Arthuna,Itauwa
Banswara,Arthuna,Jhadas
Banswara,Arthuna,Jolana
Banswara,Arthuna,Kesarpura
Banswara,Arthuna,Kotda
Banswara,Arthuna,Kunwaliya
Banswara,Arthuna,Malana
Banswara,Arthuna,Mandela Pada
Banswara,Arthuna,Nahli
Banswara,Arthuna,Navaghara
Banswara,Arthuna,Oda
Banswara,Arthuna,Odwada
Banswara,Arthuna,Padedi
Banswara,Arthuna,Panchwada
Banswara,Arthuna,Raiyana
Banswara,Arthuna,Saharanpur
Banswara,Arthuna,Tamtia Rathore
Banswara,Arthuna,Timurwa
Banswara,Arthuna,Wakhatpura
Banswara,Bagidora,Badlipara
Banswara,Bagidora,Bagidora
Banswara,Bagidora,Balawara
Banswara,Bagidora,Bansla
Banswara,Bagidora,Bari
Banswara,Bagidora,Barigama
Banswara,Bagidora,Barodiya
Banswara,Bagidora,Bodigama
Banswara,Bagidora,Budwa
Banswara,Bagidora,Chheench
Banswara,Bagidora,Chokhala
Banswara,Bagidora,Hameerpura Bara
Banswara,Bagidora,Itauwa
Banswara,Bagidora,Jalda
Banswara,Bagidora,Kalinjara
Banswara,Bagidora,Karji
Banswara,Bagidora,Khokharwa
Banswara,Bagidora,Khoonta Machar
Banswara,Bagidora,Lalawara
Banswara,Bagidora,Mangaliya Daira
Banswara,Bagidora,Nagawara
Banswara,Bagidora,Nal
Banswara,Bagidora,Naugama
Banswara,Bagidora,Patan
Banswara,Bagidora,Peeplod
Banswara,Bagidora,Pindarma
Banswara,Bagidora,Rakho
Banswara,Bagidora,Sewana
Banswara,Bagidora,Sogpura
Banswara,Bagidora,Suwala
Banswara,Bagidora,Ummed Garhi
Banswara,Bagidora,Vanela Para
Banswara,Banswara,Abapura
Banswara,Banswara,Badrel Khurd
Banswara,Banswara,Badvi
Banswara,Banswara,Barwala Rajiya
Banswara,Banswara,Bhapor
Banswara,Banswara,Boriya
Banswara,Banswara,Bor Khabar
Banswara,Banswara,Borkheda
Banswara,Banswara,Chachakota
Banswara,Banswara,Chhapariya
Banswara,Banswara,Dabri Mal
Banswara,Banswara,Devgarh
Banswara,Banswara,Ganau
Banswara,Banswara,Gara
Banswara,Banswara,Jharniya
Banswara,Banswara,Jhupel
Banswara,Banswara,Kadeliya
Banswara,Banswara,Katiyor
Banswara,Banswara,Kesharpura
Banswara,Banswara,Kheda Badlipada
Banswara,Banswara,Kherdabra
Banswara,Banswara,Khori Peepli
Banswara,Banswara,Kundlakhurd
Banswara,Banswara,Laxmangarh Jhari
Banswara,Banswara,Limthan
Banswara,Banswara,Maheshpura
Banswara,Banswara,Nalda
Banswara,Banswara,Navakheda
Banswara,Banswara,Nawagaov
Banswara,Banswara,Nichla Ghantala
Banswara,Banswara,Padi Kalan
Banswara,Banswara,Palaswali
Banswara,Banswara,Pratap Nagar
Banswara,Banswara,Ramgarh
Banswara,Banswara,Sagvadiya
Banswara,Banswara,Saliya
Banswara,Banswara,Samriya
Banswara,Banswara,Siyapur
Banswara,Banswara,Surwaniya
Banswara,Banswara,Thikariya
Banswara,Banswara,Uplaghantala
Banswara,Banswara,Virpur
Banswara,Chhoti Sarwan,Bari
Banswara,Chhoti Sarwan,Chayanbari
Banswara,Chhoti Sarwan,Choti Sarvan
Banswara,Chhoti Sarwan,Danakshari
Banswara,Chhoti Sarwan,Danpur
Banswara,Chhoti Sarwan,Deri
Banswara,Chhoti Sarwan,Fefar
Banswara,Chhoti Sarwan,Gagarwa
Banswara,Chhoti Sarwan,Ghodi
Banswara,Chhoti Sarwan,Harnathpura
Banswara,Chhoti Sarwan,Jahanpura
Banswara,Chhoti Sarwan,Kala Khet
Banswara,Chhoti Sarwan,Katumbi
Banswara,Chhoti Sarwan,Khajuri
Banswara,Chhoti Sarwan,Kotra
Banswara,Chhoti Sarwan,Kundal
Banswara,Chhoti Sarwan,Makanpura
Banswara,Chhoti Sarwan,Muliya
Banswara,Chhoti Sarwan,Nadiya
Banswara,Chhoti Sarwan,Napla
Banswara,Chhoti Sarwan,Wagtalab
Banswara,Gangar Talai,Amariya Para
Banswara,Gangar Talai,Chalka Talai
Banswara,Gangar Talai,Charkani
Banswara,Gangar Talai,Dagal
Banswara,Gangar Talai,Dhalar
Banswara,Gangar Talai,Gaduli
Banswara,Gangar Talai,Gamaniya Hameera
Banswara,Gangar Talai,Ganeshpura
Banswara,Gangar Talai,Gangar Talai
Banswara,Gangar Talai,Hadmat
Banswara,Gangar Talai,Handi
Banswara,Gangar Talai,Jamburi
Banswara,Gangar Talai,Jhajharwa Kalan
Banswara,Gangar Talai,Jher Moti
Banswara,Gangar Talai,Khodaleem
Banswara,Gangar Talai,Khoonta Galiya
Banswara,Gangar Talai,Khoonti Bijiya
Banswara,Gangar Talai,Khoonti Narji
Banswara,Gangar Talai,Lankai
Banswara,Gangar Talai,Moti Timbi
Banswara,Gangar Talai,Munna Doongar
Banswara,Gangar Talai,Ram Ka Munna
Banswara,Gangar Talai,Rohaniya
Banswara,Gangar Talai,Rohanwari
Banswara,Gangar Talai,Saliya
Banswara,Gangar Talai,Sallopat
Banswara,Gangar Talai,Send Moti
Banswara,Gangar Talai,Sendnani
Banswara,Gangar Talai,Shergarh
Banswara,Gangar Talai,Tandi Nani
Banswara,Garhi,Adore
Banswara,Garhi,Agarpura
Banswara,Garhi,Amja
Banswara,Garhi,Asan
Banswara,Garhi,Asoda
Banswara,Garhi,Bedwa
Banswara,Garhi,Bhagora
Banswara,Garhi,Bhimpur
Banswara,Garhi,Bhimsour
Banswara,Garhi,Bori
Banswara,Garhi,Chupasag
Banswara,Garhi,Dadooka
Banswara,Garhi,Dakar Kundi
Banswara,Garhi,Gopi Nath Ka Gada
Banswara,Garhi,Jhalo Ka Gara
Banswara,Garhi,Karanpur
Banswara,Garhi,Kheda
Banswara,Garhi,Kheran Ka Parda
Banswara,Garhi,Khodan
Banswara,Garhi,Kotda Bada
Banswara,Garhi,Lasada
Banswara,Garhi,Lohariya
Banswara,Garhi,Madalda
Banswara,Garhi,Metwala
Banswara,Garhi,Mor
Banswara,Garhi,Moyavasa
Banswara,Garhi,Nawagaon
Banswara,Garhi,Paloda
Banswara,Garhi,Panasi Chhoti
Banswara,Garhi,Parheda
Banswara,Garhi,Rathadia Pada
Banswara,Garhi,Rohida
Banswara,Garhi,Rohniya Khera
Banswara,Garhi,Sagwadiya
Banswara,Garhi,Sakariya
Banswara,Garhi,Saliya
Banswara,Garhi,Samagada
Banswara,Garhi,Saredi Badi
Banswara,Garhi,Saredi Chhoti
Banswara,Garhi,Semaliya
Banswara,Garhi,Sujaji Ka Gada
Banswara,Garhi,Sundani
Banswara,Garhi,Umbada
Banswara,Garhi,Vajvana
Banswara,Garhi,Vakhatpura
Banswara,Ghatol,Amarthun
Banswara,Ghatol,Badana
Banswara,Ghatol,Badgun
Banswara,Ghatol,Bansli Kheda
Banswara,Ghatol,Bhagoro Ka Kheda
Banswara,Ghatol,Bhungra
Banswara,Ghatol,Bijor
Banswara,Ghatol,Borpikhanta
Banswara,Ghatol,Chadla
Banswara,Ghatol,Dagal
Banswara,Ghatol,Delwada Lokiya
Banswara,Ghatol,Delwara Rawna
Banswara,Ghatol,Devda
Banswara,Ghatol,Dungar
Banswara,Ghatol,Dungariya
Banswara,Ghatol,Goliyawada
Banswara,Ghatol,Gorcha
Banswara,Ghatol,Kadva Aamri
Banswara,Ghatol,Kalimagri
Banswara,Ghatol,Kanji Ka Gada
Banswara,Ghatol,Kanpura
Banswara,Ghatol,Kanra
Banswara,Ghatol,Kanthao
Banswara,Ghatol,Khamera
Banswara,Ghatol,Kherwa
Banswara,Ghatol,Kuwaniya
Banswara,Ghatol,Miyasa
Banswara,Ghatol,Mudasel
Banswara,Ghatol,Naroton Ki Goj
Banswara,Ghatol,Narwali
Banswara,Ghatol,Padal Badi
Banswara,Ghatol,Padal Choti
Banswara,Ghatol,Padla
Banswara,Ghatol,Padoli Gordhan
Banswara,Ghatol,Podoli Rathod
Banswara,Ghatol,Roonjiya
Banswara,Ghatol,Roopji Ka Kheda
Banswara,Ghatol,Rughnath Singh Ka Garha
Banswara,Ghatol,Sarondiya
Banswara,Ghatol,Savaniya
Banswara,Ghatol,Senawasa
Banswara,Ghatol,Sompur
Banswara,Ghatol,Thikariya Chandrawat
Banswara,Ghatol,Udaji Ka Kheda
Banswara,Kushalgarh,Amli Para
Banswara,Kushalgarh,Badwas Badi
Banswara,Kushalgarh,Badwas Chhoti
Banswara,Kushalgarh,Bagayacha
Banswara,Kushalgarh,Bakaner
Banswara,Kushalgarh,Beelipara
Banswara,Kushalgarh,Bhagatpura
Banswara,Kushalgarh,Bhimpura
Banswara,Kushalgarh,Charkani
Banswara,Kushalgarh,Churada
Banswara,Kushalgarh,Devdasath
Banswara,Kushalgarh,Doongri Para
Banswara,Kushalgarh,Ghata
Banswara,Kushalgarh,Jheekli
Banswara,Kushalgarh,Kakanwani
Banswara,Kushalgarh,Kalinjara
Banswara,Kushalgarh,Khajura
Banswara,Kushalgarh,Khedpur
Banswara,Kushalgarh,Kotra
Banswara,Kushalgarh,Kushalapara
Banswara,Kushalgarh,Lohariya Kalan
Banswara,Kushalgarh,Mundari
Banswara,Kushalgarh,Nishnawat
Banswara,Kushalgarh,Potaliya
Banswara,Kushalgarh,Ramgarh
Banswara,Kushalgarh,Sabalpura
Banswara,Kushalgarh,Saran
Banswara,Kushalgarh,Tada Barla
Banswara,Kushalgarh,Teemera Chhota
Banswara,Kushalgarh,Teemera Kalan
Banswara,Kushalgarh,Thummath
Banswara,Kushalgarh,Ukala
Banswara,Kushalgarh,Vasooni
Banswara,Sajjangarh,Andeshwar
Banswara,Sajjangarh,Barvipara
Banswara,Sajjangarh,Beelari
Banswara,Sajjangarh,Bhoora Kua
Banswara,Sajjangarh,Chanawala
Banswara,Sajjangarh,Doongra Bada
Banswara,Sajjangarh,Doongra Chhota
Banswara,Sajjangarh,Goda
Banswara,Sajjangarh,Godawara Nareng
Banswara,Sajjangarh,Himmatgarh
Banswara,Sajjangarh,Itala
Banswara,Sajjangarh,Jalimpura
Banswara,Sajjangarh,Kasarwari
Banswara,Sajjangarh,Khoonta Chatra
Banswara,Sajjangarh,Khoonta Jeeva
Banswara,Sajjangarh,Khundani Hala
Banswara,Sajjangarh,Kunda
Banswara,Sajjangarh,Machara Sath
Banswara,Sajjangarh,Magarda Damra Sath
Banswara,Sajjangarh,Mahuri
Banswara,Sajjangarh,Maska Kalan
Banswara,Sajjangarh,Maska Mahudi
Banswara,Sajjangarh,Muniya Khoonta
Banswara,Sajjangarh,Nawagaon
Banswara,Sajjangarh,Pali Badi
Banswara,Sajjangarh,Pali Chhoti
Banswara,Sajjangarh,Rath Dhan Raj
Banswara,Sajjangarh,Rohniya Laxman Singh
Banswara,Sajjangarh,Sadariya
Banswara,Sajjangarh,Sagwa
Banswara,Sajjangarh,Sajjangarh
Banswara,Sajjangarh,Satsera Khurd
Banswara,Sajjangarh,Shakkarwara
Banswara,Sajjangarh,Tambesra
Banswara,Sajjangarh,Tanda Mangla
Banswara,Sajjangarh,Tanda Ratna
Banswara,Sajjangarh,Tandi Badi
Banswara,Sajjangarh,Timbamahudi
Banswara,Talwara,Arniya
Banswara,Talwara,Badgaov
Banswara,Talwara,Bhachadiya
Banswara,Talwara,Bhatwara
Banswara,Talwara,Bheelwan
Banswara,Talwara,Borwat
Banswara,Talwara,Chidiyawasa
Banswara,Talwara,Devaliya
Banswara,Talwara,Gamdi
Banswara,Talwara,Ghalkiya
Banswara,Talwara,Jhantla
Banswara,Talwara,Kunwala With Wanta
Banswara,Talwara,Kupda
Banswara,Talwara,Kushalpura
Banswara,Talwara,Lodha
Banswara,Talwara,Makod
Banswara,Talwara,Malwasa
Banswara,Talwara,Masotiya
Banswara,Talwara,Phatikhan Kevdiya
Banswara,Talwara,Raghawa
Banswara,Talwara,Sagdod
Banswara,Talwara,Sageta
Banswara,Talwara,Sewna
Banswara,Talwara,Sundanpur
Banswara,Talwara,Surpur
Banswara,Talwara,Talwara
Banswara,Talwara,Tamatiya
Banswara,Talwara,Tejpur
Banswara,Talwara,Umrai
Baran,Anta,Amalsara
Baran,Anta,Bala Khera
Baran,Anta,Baldara
Baran,Anta,Bamooliya Mataji
Baran,Anta,Bamoolya Kalan
Baran,Anta,Bargaon
Baran,Anta,Barwa
Baran,Anta,Bhojiya Kheri
Baran,Anta,Bijora
Baran,Anta,Chahediya
Baran,Anta,Jai Nagar
Baran,Anta,Kachri
Baran,Anta,Khajoorna Kalan
Baran,Anta,Mirzapur
Baran,Anta,Nagada
Baran,Anta,Niyana
Baran,Anta,Pachel Kalan
Baran,Anta,Palaytha
Baran,Anta,Palsawa
Baran,Anta,Patoonda
Baran,Anta,Ratadiya
Baran,Anta,Sorkhand Kalan
Baran,Anta,Sorsan
Baran,Anta,Theekariya
Baran,Atru,Antana
Baran,Atru,Ardand
Baran,Atru,Aton
Baran,Atru,Badora
Baran,Atru,Bamori
Baran,Atru,Barlan
Baran,Atru,Bhainsara
Baran,Atru,Chardana
Baran,Atru,Dara
Baran,Atru,Deelod Hathi
Baran,Atru,Dhoti
Baran,Atru,Gordhanpura
Baran,Atru,Jeerod
Baran,Atru,Kanotiya
Baran,Atru,Katawar
Baran,Atru,Kawai
Baran,Atru,Kerwaliya
Baran,Atru,Kharkhada Ramlothan
Baran,Atru,Khuri
Baran,Atru,Kishanpura
Baran,Atru,Kundi
Baran,Atru,Kunjer
Baran,Atru,Mermachah
Baran,Atru,Moondla Bisoti
Baran,Atru,Mothpur
Baran,Atru,Musai Gujran
Baran,Atru,Nanawata
Baran,Atru,Patna
Baran,Atru,Reechhanda
Baran,Atru,Sahrod
Baran,Atru,Sakatpur
Baran,Atru,Shergarh
Baran,Baran (Full),Badan
Baran,Baran (Full),Bamla
Baran,Baran (Full),Barana
Baran,Baran (Full),Batawada
Baran,Baran (Full),Begna
Baran,Baran (Full),Fatehpur
Baran,Baran (Full),Iklera
Baran,Baran (Full),Kalmanda
Baran,Baran (Full),Karnahera
Baran,Baran (Full),Kherali
Baran,Baran (Full),Kotrisunda
Baran,Baran (Full),Koyla
Baran,Baran (Full),Lisariya
Baran,Baran (Full),Mandola
Baran,Baran (Full),Mathana
Baran,Baran (Full),Miyada
Baran,Baran (Full),Nareda
Baran,Baran (Full),Patheda
Baran,Baran (Full),Phoonsra
Baran,Baran (Full),Ratawad
Baran,Baran (Full),Sambalpur
Baran,Baran (Full),Seemli
Baran,Baran (Full),Sundlak
Baran,Baran (Full),Thamli
Baran,Baran (Full),Tisaya
Baran,Baran (Full),Tulsan
Baran,Chhabra,Bapcha
Baran,Chhabra,Barai
Baran,Chhabra,Bhilwara Neecha
Baran,Chhabra,Bhoolon
Baran,Chhabra,Bhuwa Kheri
Baran,Chhabra,Chachora
Baran,Chhabra,Dilod
Baran,Chhabra,Faliya
Baran,Chhabra,Ghata Kheri
Baran,Chhabra,Godiya Mehar
Baran,Chhabra,Googor
Baran,Chhabra,Hana Heri
Baran,Chhabra,Jepla
Baran,Chhabra,Jharkheri
Baran,Chhabra,Kadaiya Ban
Baran,Chhabra,Kadaiya Hat
Baran,Chhabra,Kadaiya Nohar
Baran,Chhabra,Khopar
Baran,Chhabra,Kotrapar
Baran,Chhabra,Moondakya
Baran,Chhabra,Moondla
Baran,Chhabra,Nipaniya
Baran,Chhabra,Pachpara
Baran,Chhabra,Pali
Baran,Chhabra,Semli
Baran,Chhabra,Teetar Khedhi
Baran,Chhabra,Telni
Baran,Chhipabarod,Ajnawar
Baran,Chhipabarod,Amlawadaali
Baran,Chhipabarod,Bamori Ghata
Baran,Chhipabarod,Banjari
Baran,Chhipabarod,Bhavpura
Baran,Chhipabarod,Bilendi
Baran,Chhipabarod,Chhipabarod
Baran,Chhipabarod,Deegod Jageer
Baran,Chhipabarod,Deori Jodh
Baran,Chhipabarod,Dholam
Baran,Chhipabarod,Digod Khalsa
Baran,Chhipabarod,Gagchana
Baran,Chhipabarod,Gordhanpura
Baran,Chhipabarod,Harnawada Shahji
Baran,Chhipabarod,Jhanjhani
Baran,Chhipabarod,Kachanaria Kala
Baran,Chhipabarod,Kalmodiya
Baran,Chhipabarod,Kalpa Jageer
Baran,Chhipabarod,Kherla Jageer
Baran,Chhipabarod,Kunbha Khedhi
Baran,Chhipabarod,Manpura
Baran,Chhipabarod,Mokhampura
Baran,Chhipabarod,Pachhar
Baran,Chhipabarod,Peethpur
Baran,Chhipabarod,Phool Baroda
Baran,Chhipabarod,Rai
Baran,Chhipabarod,Sarthal
Baran,Chhipabarod,Sehjanpur
Baran,Chhipabarod,Set Kolu
Baran,Chhipabarod,Tancha
Baran,Kishanganj,Asnawar
Baran,Kishanganj,Badipura
Baran,Kishanganj,Bajrang Garh
Baran,Kishanganj,Bakanpura
Baran,Kishanganj,Bandakhurd
Baran,Kishanganj,Barooni
Baran,Kishanganj,Basthooni
Baran,Kishanganj,Bhanwargarh
Baran,Kishanganj,Bilasgarh
Baran,Kishanganj,Brijnagar
Baran,Kishanganj,Chhatarganj
Baran,Kishanganj,Chhinod
Baran,Kishanganj,Digodpar
Baran,Kishanganj,Garda
Baran,Kishanganj,Ghatti
Baran,Kishanganj,Jalwara
Baran,Kishanganj,Kaglabamori
Baran,Kishanganj,Kankarda
Baran,Kishanganj,Karwari Kalan
Baran,Kishanganj,Khalda
Baran,Kishanganj,Khandela
Baran,Kishanganj,Khyawada
Baran,Kishanganj,Kishanganj
Baran,Kishanganj,Laxmipura Khankaraa
Baran,Kishanganj,Nahargarh
Baran,Kishanganj,Pachlawada
Baran,Kishanganj,Paraniya
Baran,Kishanganj,Peepalda Kalan
Baran,Kishanganj,Phaldi
Baran,Kishanganj,Pinjana
Baran,Kishanganj,Ramgarh
Baran,Kishanganj,Rampuriya Todiya
Baran,Kishanganj,Rani Barod
Baran,Kishanganj,Relawan
Baran,Kishanganj,Sakhrawada
Baran,Kishanganj,Sewani
Baran,Kishanganj,Shobhagpura
Baran,Kishanganj,Simlod
Baran,Kishanganj,Suwans
Baran,Mangrol,Bamori Kalan
Baran,Mangrol,Bhatwara
Baran,Mangrol,Bohat
Baran,Mangrol,Chatrapura
Baran,Mangrol,Hingoniya
Baran,Mangrol,Isharpura
Baran,Mangrol,Jaloda Tejaji
Baran,Mangrol,Jarela
Baran,Mangrol,Kishanpura
Baran,Mangrol,Mahalpur
Baran,Mangrol,Mahuwa
Baran,Mangrol,Mal Bamori
Baran,Mangrol,Mau
Baran,Mangrol,Raithal
Baran,Mangrol,Shahpura
Baran,Mangrol,Tisaya
Baran,Mangrol,Udpuriya
Baran,Shahbad,Agar
Baran,Shahbad,Ajroda
Baran,Shahbad,Bainta
Baran,Shahbad,Balda
Baran,Shahbad,Baman Gawan
Baran,Shahbad,Beel Kheramal
Baran,Shahbad,Beer Khera Dang
Baran,Shahbad,Bhoyal
Baran,Shahbad,Bichi
Baran,Shahbad,Deori
Baran,Shahbad,Dhikwani
Baran,Shahbad,Gadreta
Baran,Shahbad,Ganeshpura
Baran,Shahbad,Hatri
Baran,Shahbad,Kasba Nonera
Baran,Shahbad,Kasba Thana
Baran,Shahbad,Khanda Sahrol
Baran,Shahbad,Khatka
Baran,Shahbad,Kushyara
Baran,Shahbad,Mahodra
Baran,Shahbad,Majhari
Baran,Shahbad,Moondiyar
Baran,Shahbad,Natai
Baran,Shahbad,Niwari
Baran,Shahbad,Ogar
Baran,Shahbad,Peepal Kheri
Baran,Shahbad,Rajpur
Baran,Shahbad,Samraniya
Baran,Shahbad,Sandokara
Baran,Shahbad,Sanwara
Baran,Shahbad,Semali Phatak
Baran,Shahbad,Shahbad
Baran,Shahbad,Shubh Dhara
Barmer,Aadel,Aasuon Ki Dhani
Barmer,Aadel,Adarsh Adel
Barmer,Aadel,Adel
Barmer,Aadel,Ankhiyan
Barmer,Aadel,Arjun Ki Dhani
Barmer,Aadel,Band
Barmer,Aadel,Bhambhu Nagar
Barmer,Aadel,Chotu
Barmer,Aadel,Dholanada
Barmer,Aadel,Dholpaliya Nada
Barmer,Aadel,Goliya Jetmal
Barmer,Aadel,Khardi Beri
Barmer,Aadel,Khariya Khurd
Barmer,Aadel,Malpura
Barmer,Aadel,Mangle Ki Beri
Barmer,Aadel,Meethi Beri
Barmer,Aadel,Nimbalkot
Barmer,Aadel,Nokhara
Barmer,Aadel,Ranasar Khurd
Barmer,Aadel,Sadecha
Barmer,Barmer,Adarsh Undkha
Barmer,Barmer,Ati
Barmer,Barmer,Balau
Barmer,Barmer,Balera
Barmer,Barmer,Bankalpura
Barmer,Barmer,Barmer Agore
Barmer,Barmer,Barmer Gadan
Barmer,Barmer,Bhadresh
Barmer,Barmer,Bola
Barmer,Barmer,Chooli
Barmer,Barmer,Daroora
Barmer,Barmer,Doongeron Ka Tala
Barmer,Barmer,Dudaberi
Barmer,Barmer,Garal
Barmer,Barmer,Gehoon
Barmer,Barmer,Gudisar
Barmer,Barmer,Hathitala
Barmer,Barmer,Jakhro Ki Dhani
Barmer,Barmer,Jasai
Barmer,Barmer,Junapatrasar
Barmer,Barmer,Kagau
Barmer,Barmer,Kerawa
Barmer,Barmer,Langera
Barmer,Barmer,Loonoo Khurd
Barmer,Barmer,Mahabar
Barmer,Barmer,Maroodi
Barmer,Barmer,Meethra
Barmer,Barmer,Moodhon Ka Tala
Barmer,Barmer,Murtala Gala
Barmer,Barmer,Nand
Barmer,Barmer,Ramderiya
Barmer,Barmer,Ranigaon
Barmer,Barmer,Sanawara
Barmer,Barmer,Sejuon Ki Dhani
Barmer,Barmer,Sura Charnan
Barmer,Barmer,Undkha
Barmer,Barmer,Vishala
Barmer,Barmer,Vishala Agore
Barmer,Barmer Rural,Adarsh Chawa
Barmer,Barmer Rural,Adrash Dhoondha
Barmer,Barmer Rural,Bandra
Barmer,Barmer Rural,Barmer Gramin
Barmer,Barmer Rural,Barmer Magra
Barmer,Barmer Rural,Beriwala Tala
Barmer,Barmer Rural,Bhadkha
Barmer,Barmer Rural,Bhurtiya
Barmer,Barmer Rural,Chawa
Barmer,Barmer Rural,Dablisara
Barmer,Barmer Rural,Dhanne Ka Tala
Barmer,Barmer Rural,Dudiyo Ki Dhani
Barmer,Barmer Rural,Gala Beri
Barmer,Barmer Rural,Gangasara
Barmer,Barmer Rural,Hajhaniyon Ki Dhani (Kerli)
Barmer,Barmer Rural,Jalipa
Barmer,Barmer Rural,Kapoordi
Barmer,Barmer Rural,Kau Ka Khera
Barmer,Barmer Rural,Kawas
Barmer,Barmer Rural,Khariya Tala
Barmer,Barmer Rural,Khudasa
Barmer,Barmer Rural,Kudla
Barmer,Barmer Rural,Lakhetali
Barmer,Barmer Rural,Magne Ki Dhani
Barmer,Barmer Rural,Matasar
Barmer,Barmer Rural,Moodhon Ki Dhani
Barmer,Barmer Rural,Motiyoniyon Ka Tala
Barmer,Barmer Rural,Naukh
Barmer,Barmer Rural,Ram Sar Ka Kua
Barmer,Barmer Rural,Rawatsar
Barmer,Barmer Rural,Rohili
Barmer,Barmer Rural,Sanjata
Barmer,Barmer Rural,Sarli
Barmer,Barmer Rural,Sarnoo Panji
Barmer,Barmer Rural,Sarnu Chimanji
Barmer,Barmer Rural,Shivkar
Barmer,Barmer Rural,Vidasar
Barmer,Chohtan,Aakora
Barmer,Chohtan,Antiya
Barmer,Chohtan,Arbi Ki Gafan
Barmer,Chohtan,Bachhrau
Barmer,Chohtan,Baori Kallan
Barmer,Chohtan,Bhojariya
Barmer,Chohtan,Bijrad
Barmer,Chohtan,Bisarniya
Barmer,Chohtan,Booth Rathoran
Barmer,Chohtan,Chohtan
Barmer,Chohtan,Chohtan Aagor
Barmer,Chohtan,Dedusar
Barmer,Chohtan,Deluon Ka Tala
